ed308000-ed309000 r--p 00002000 fd:00 1809                               /system/lib/server_configurable_flags.so
ed30d000-ed31d000 rw-p 00000000 00:00 0 
ed31d000-ed35d000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed35d000-ed35e000 r--p 00000000 fd:00 1777                               /system/lib/libstagefright_http_support.so
ed35e000-ed35f000 ---p 00000000 00:00 0 
ed35f000-ed361000 r-xp 00001000 fd:00 1777                               /system/lib/libstagefright_http_support.so
ed361000-ed362000 r--p 00002000 fd:00 1777                               /system/lib/libstagefright_http_support.so
ed371000-ed3b1000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed3b1000-ed3ce000 r--p 00000000 fd:00 1674                               /system/lib/libinput.so
ed3ce000-ed3f3000 r-xp 0001c000 fd:00 1674                               /system/lib/libinput.so
ed3f3000-ed3f7000 r--p 00040000 fd:00 1674                               /system/lib/libinput.so
ed3f7000-ed3f8000 rw-p 00043000 fd:00 1674                               /system/lib/libinput.so
ed3f8000-ed3f9000 rw-p 00000000 00:00 0                                  [anon:.bss]
ed406000-ed416000 rw-p 00000000 00:00 0 
ed416000-ed436000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed436000-ed437000 r--p 00000000 fd:00 1699                               /system/lib/libmedia_omx_client.so
ed437000-ed438000 ---p 00000000 00:00 0 
ed438000-ed43a000 r-xp 00001000 fd:00 1699                               /system/lib/libmedia_omx_client.so
ed43a000-ed43b000 r--p 00002000 fd:00 1699                               /system/lib/libmedia_omx_client.so
ed440000-ed460000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed460000-ed462000 r--p 00000000 fd:00 1721                               /system/lib/libnetd_client.so
ed462000-ed463000 ---p 00000000 00:00 0 
ed463000-ed467000 r-xp 00002000 fd:00 1721                               /system/lib/libnetd_client.so
ed467000-ed468000 r--p 00005000 fd:00 1721                               /system/lib/libnetd_client.so
ed468000-ed469000 rw-p 00005000 fd:00 1721                               /system/lib/libnetd_client.so
ed474000-ed494000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed494000-ed4cb000 r--p 00000000 fd:00 1630                               /system/lib/libcrypto.so
ed4cb000-ed561000 r-xp 00036000 fd:00 1630                               /system/lib/libcrypto.so
ed561000-ed56b000 r--p 000cb000 fd:00 1630                               /system/lib/libcrypto.so
ed56b000-ed56c000 rw-p 000d4000 fd:00 1630                               /system/lib/libcrypto.so
ed56c000-ed571000 rw-p 00000000 00:00 0                                  [anon:.bss]
ed575000-ed595000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed595000-ed59f000 r--p 00000000 fd:00 1515                               /system/lib/android.hidl.memory@1.0.so
ed59f000-ed5a9000 r-xp 00009000 fd:00 1515                               /system/lib/android.hidl.memory@1.0.so
ed5a9000-ed5ab000 r--p 00012000 fd:00 1515                               /system/lib/android.hidl.memory@1.0.so
ed5ab000-ed5ac000 rw-p 00013000 fd:00 1515                               /system/lib/android.hidl.memory@1.0.so
ed5ac000-ed5bc000 rw-p 00000000 00:00 0 
ed5bc000-ed5dc000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed5dc000-ed5e0000 r--p 00000000 fd:00 1613                               /system/lib/libcamera_metadata.so
ed5e0000-ed5e5000 r-xp 00003000 fd:00 1613                               /system/lib/libcamera_metadata.so
ed5e5000-ed5e6000 r--p 00007000 fd:00 1613                               /system/lib/libcamera_metadata.so
ed5e6000-ed5e8000 rw-p 00007000 fd:00 1613                               /system/lib/libcamera_metadata.so
ed5ec000-ed60c000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed60c000-ed60d000 r--p 00000000 07:d0 99                                 /apex/com.android.art/lib/libsigchain.so
ed60d000-ed611000 r-xp 00000000 07:d0 99                                 /apex/com.android.art/lib/libsigchain.so
ed611000-ed612000 r--p 00003000 07:d0 99                                 /apex/com.android.art/lib/libsigchain.so
ed612000-ed613000 rw-p 00003000 07:d0 99                                 /apex/com.android.art/lib/libsigchain.so
ed613000-ed614000 rw-p 00000000 00:00 0                                  [anon:.bss]
ed623000-ed663000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed663000-ed665000 r--p 00000000 fd:00 1780                               /system/lib/libstagefright_omx_utils.so
ed665000-ed666000 ---p 00000000 00:00 0 
ed666000-ed668000 r-xp 00002000 fd:00 1780                               /system/lib/libstagefright_omx_utils.so
ed668000-ed669000 r--p 00003000 fd:00 1780                               /system/lib/libstagefright_omx_utils.so
ed669000-ed66a000 rw-p 00003000 fd:00 1780                               /system/lib/libstagefright_omx_utils.so
ed674000-ed684000 rw-p 00000000 00:00 0 
ed684000-ed6a4000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed6a4000-ed6aa000 r--p 00000000 fd:00 1602                               /system/lib/libbinder_ndk.so
ed6aa000-ed6b1000 r-xp 00005000 fd:00 1602                               /system/lib/libbinder_ndk.so
ed6b1000-ed6b3000 r--p 0000b000 fd:00 1602                               /system/lib/libbinder_ndk.so
ed6b3000-ed6b4000 rw-p 0000c000 fd:00 1602                               /system/lib/libbinder_ndk.so
ed6bf000-ed6df000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed6df000-ed6e0000 r--p 00000000 fd:00 1718                               /system/lib/libnativeloader_lazy.so
ed6e0000-ed6e1000 r-xp 00000000 fd:00 1718                               /system/lib/libnativeloader_lazy.so
ed6e1000-ed6e2000 r--p 00000000 fd:00 1718                               /system/lib/libnativeloader_lazy.so
ed6e2000-ed6e3000 rw-p 00000000 fd:00 1718                               /system/lib/libnativeloader_lazy.so
ed6e5000-ed6f5000 rw-p 00000000 00:00 0 
ed6f5000-ed715000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed715000-ed721000 r--p 00000000 fd:00 1732                               /system/lib/libpdx_default_transport.so
ed721000-ed72f000 r-xp 0000b000 fd:00 1732                               /system/lib/libpdx_default_transport.so
ed72f000-ed731000 r--p 00018000 fd:00 1732                               /system/lib/libpdx_default_transport.so
ed731000-ed732000 rw-p 00019000 fd:00 1732                               /system/lib/libpdx_default_transport.so
ed736000-ed756000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed756000-ed75b000 r--p 00000000 fd:00 1712                               /system/lib/libmemunreachable.so
ed75b000-ed774000 r-xp 00004000 fd:00 1712                               /system/lib/libmemunreachable.so
ed774000-ed776000 r--p 0001c000 fd:00 1712                               /system/lib/libmemunreachable.so
ed776000-ed777000 rw-p 0001d000 fd:00 1712                               /system/lib/libmemunreachable.so
ed77b000-ed78b000 rw-p 00000000 00:00 0 
ed78b000-ed7ab000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed7ab000-ed7ae000 r--p 00000000 fd:00 1485                               /system/lib/android.hardware.memtrack-V1-ndk_platform.so
ed7ae000-ed7b1000 r-xp 00002000 fd:00 1485                               /system/lib/android.hardware.memtrack-V1-ndk_platform.so
ed7b1000-ed7b3000 r--p 00004000 fd:00 1485                               /system/lib/android.hardware.memtrack-V1-ndk_platform.so
ed7b3000-ed7b4000 rw-p 00005000 fd:00 1485                               /system/lib/android.hardware.memtrack-V1-ndk_platform.so
ed7c0000-ed7d8000 r--p 00000000 fd:00 1449                               /system/lib/android.hardware.drm@1.0.so
ed7d8000-ed7f9000 r-xp 00017000 fd:00 1449                               /system/lib/android.hardware.drm@1.0.so
ed7f9000-ed7fe000 r--p 00037000 fd:00 1449                               /system/lib/android.hardware.drm@1.0.so
ed7fe000-ed7ff000 rw-p 0003b000 fd:00 1449                               /system/lib/android.hardware.drm@1.0.so
ed801000-ed821000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed821000-ed822000 r--p 00000000 fd:00 1517                               /system/lib/android.hidl.token@1.0-utils.so
ed822000-ed824000 r-xp 00000000 fd:00 1517                               /system/lib/android.hidl.token@1.0-utils.so
ed824000-ed825000 r--p 00001000 fd:00 1517                               /system/lib/android.hidl.token@1.0-utils.so
ed825000-ed826000 rw-p 00001000 fd:00 1517                               /system/lib/android.hidl.token@1.0-utils.so
ed827000-ed833000 r--s 004b7000 fd:04 21432                              /data/app/~~yqfNRTFBNC4L6gA2oycp-g==/com.example.cryptotest-VtwyTKkuWOlQLYKSpK7Z5Q==/base.apk
ed833000-ed843000 rw-p 00000000 00:00 0 
ed843000-ed84c000 r--p 00000000 fd:00 1526                               /system/lib/audiopolicy-aidl-cpp.so
ed84c000-ed85e000 r-xp 00008000 fd:00 1526                               /system/lib/audiopolicy-aidl-cpp.so
ed85e000-ed860000 r--p 00019000 fd:00 1526                               /system/lib/audiopolicy-aidl-cpp.so
ed860000-ed861000 rw-p 0001a000 fd:00 1526                               /system/lib/audiopolicy-aidl-cpp.so
ed866000-ed876000 rw-p 00000000 00:00 0 
ed876000-ed896000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed896000-ed8a1000 r--p 00000000 fd:00 1801                               /system/lib/libvulkan.so
ed8a1000-ed8b1000 r-xp 0000a000 fd:00 1801                               /system/lib/libvulkan.so
ed8b1000-ed8b3000 r--p 00019000 fd:00 1801                               /system/lib/libvulkan.so
ed8b3000-ed8b4000 rw-p 0001a000 fd:00 1801                               /system/lib/libvulkan.so
ed8bc000-ed8cc000 rw-p 00000000 00:00 0 
ed8cc000-ed8cd000 r--p 00000000 fd:00 1523                               /system/lib/audio_common-aidl-cpp.so
ed8cd000-ed8ce000 r-xp 00000000 fd:00 1523                               /system/lib/audio_common-aidl-cpp.so
ed8ce000-ed8cf000 r--p 00000000 fd:00 1523                               /system/lib/audio_common-aidl-cpp.so
ed8d6000-ed8e6000 rw-p 00000000 00:00 0 
ed8e6000-ed906000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed906000-ed912000 r--p 00000000 fd:00 1713                               /system/lib/libminikin.so
ed912000-ed92c000 r-xp 0000b000 fd:00 1713                               /system/lib/libminikin.so
ed92c000-ed92d000 r--p 00024000 fd:00 1713                               /system/lib/libminikin.so
ed92d000-ed92e000 rw-p 00024000 fd:00 1713                               /system/lib/libminikin.so
ed931000-ed951000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed951000-ed95d000 r--p 00000000 fd:00 1598                               /system/lib/libbase.so
ed95d000-ed97a000 r-xp 0000b000 fd:00 1598                               /system/lib/libbase.so
ed97a000-ed97b000 r--p 00027000 fd:00 1598                               /system/lib/libbase.so
ed97b000-ed97c000 rw-p 00027000 fd:00 1598                               /system/lib/libbase.so
ed983000-ed98c000 r--p 00000000 fd:00 1795                               /system/lib/libutils.so
ed98c000-ed996000 r-xp 00008000 fd:00 1795                               /system/lib/libutils.so
ed996000-ed997000 r--p 00011000 fd:00 1795                               /system/lib/libutils.so
ed997000-ed998000 rw-p 00011000 fd:00 1795                               /system/lib/libutils.so
ed99b000-ed9db000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ed9db000-ed9e5000 r--p 00000000 fd:00 1447                               /system/lib/android.hardware.configstore@1.1.so
ed9e5000-ed9ec000 r-xp 00009000 fd:00 1447                               /system/lib/android.hardware.configstore@1.1.so
ed9ec000-ed9ed000 r--p 0000f000 fd:00 1447                               /system/lib/android.hardware.configstore@1.1.so
ed9ed000-ed9ee000 rw-p 0000f000 fd:00 1447                               /system/lib/android.hardware.configstore@1.1.so
ed9f7000-eda07000 rw-p 00000000 00:00 0 
eda07000-eda0c000 r--p 00000000 fd:00 1773                               /system/lib/libstagefright_bufferqueue_helper.so
eda0c000-eda0d000 ---p 00000000 00:00 0 
eda0d000-eda17000 r-xp 00005000 fd:00 1773                               /system/lib/libstagefright_bufferqueue_helper.so
eda17000-eda19000 r--p 0000e000 fd:00 1773                               /system/lib/libstagefright_bufferqueue_helper.so
eda1e000-eda2e000 rw-p 00000000 00:00 0 
eda2e000-eda6e000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
eda6e000-eda6f000 r--p 00000000 fd:00 1662                               /system/lib/libhidlallocatorutils.so
eda6f000-eda70000 r-xp 00000000 fd:00 1662                               /system/lib/libhidlallocatorutils.so
eda70000-eda71000 r--p 00000000 fd:00 1662                               /system/lib/libhidlallocatorutils.so
eda77000-eda87000 rw-p 00000000 00:00 0 
eda87000-edab0000 r--p 00000000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edab0000-edab3000 r-xp 00028000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edab3000-edab4000 rwxp 0002b000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edab4000-edaba000 r-xp 0002c000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edaba000-edabb000 rwxp 00032000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edabb000-edabf000 r-xp 00033000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edabf000-edac3000 rwxp 00037000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edac3000-edac8000 r-xp 0003b000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edac8000-edaca000 rwxp 00040000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edaca000-edaf7000 r-xp 00042000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edaf7000-edaf8000 rwxp 0006f000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edaf8000-edaf9000 rwxp 00070000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edaf9000-edafa000 rwxp 00071000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edafa000-edaff000 r-xp 00072000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edaff000-edb00000 rwxp 00077000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edb00000-edb0a000 r-xp 00078000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edb0a000-edb0b000 rwxp 00082000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edb0b000-edb13000 r-xp 00083000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edb13000-edb16000 r--p 0008a000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edb16000-edb17000 rw-p 0008c000 07:28 24                                 /apex/com.android.runtime/lib/bionic/libc.so
edb17000-edb1b000 rw-p 00000000 00:00 0                                  [anon:.bss]
edb1b000-edb1c000 r--p 00000000 00:00 0                                  [anon:.bss]
edb1c000-ee039000 rw-p 00000000 00:00 0                                  [anon:.bss]
ee044000-ee04e000 r--p 00000000 fd:00 1695                               /system/lib/libmedia_helper.so
ee04e000-ee059000 r-xp 00009000 fd:00 1695                               /system/lib/libmedia_helper.so
ee059000-ee05b000 r--p 00013000 fd:00 1695                               /system/lib/libmedia_helper.so
ee05c000-ee06c000 rw-p 00000000 00:00 0 
ee06c000-ee08c000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee08c000-ee0ab000 r--p 00000000 fd:00 1793                               /system/lib/libunwindstack.so
ee0ab000-ee0ec000 r-xp 0001e000 fd:00 1793                               /system/lib/libunwindstack.so
ee0ec000-ee0ef000 r--p 0005e000 fd:00 1793                               /system/lib/libunwindstack.so
ee0ef000-ee0f0000 rw-p 00060000 fd:00 1793                               /system/lib/libunwindstack.so
ee0f0000-ee0f1000 rw-p 00000000 00:00 0                                  [anon:.bss]
ee0f1000-ee0f9000 r--p 00000000 00:00 0                                  [anon:atexit handlers]
ee0f9000-ee119000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee119000-ee11e000 r--p 00000000 fd:00 1633                               /system/lib/libdatasource.so
ee11e000-ee11f000 ---p 00000000 00:00 0 
ee11f000-ee127000 r-xp 00005000 fd:00 1633                               /system/lib/libdatasource.so
ee127000-ee129000 r--p 0000c000 fd:00 1633                               /system/lib/libdatasource.so
ee129000-ee12a000 rw-p 0000d000 fd:00 1633                               /system/lib/libdatasource.so
ee12d000-ee16d000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee16d000-ee173000 r--p 00000000 fd:00 1652                               /system/lib/libgralloctypes.so
ee173000-ee17a000 r-xp 00005000 fd:00 1652                               /system/lib/libgralloctypes.so
ee17a000-ee17b000 r--p 0000b000 fd:00 1652                               /system/lib/libgralloctypes.so
ee17b000-ee17c000 rw-p 0000b000 fd:00 1652                               /system/lib/libgralloctypes.so
ee17c000-ee17d000 rw-p 00000000 00:00 0                                  [anon:.bss]
ee17f000-ee188000 r--p 00000000 fd:00 1167                               /system/framework/android.test.base.jar
ee188000-ee18c000 r--p 00000000 fd:00 1755                               /system/lib/libselinux.so
ee18c000-ee196000 r-xp 00003000 fd:00 1755                               /system/lib/libselinux.so
ee196000-ee197000 rwxp 0000d000 fd:00 1755                               /system/lib/libselinux.so
ee197000-ee199000 r-xp 0000e000 fd:00 1755                               /system/lib/libselinux.so
ee199000-ee19a000 r--p 0000f000 fd:00 1755                               /system/lib/libselinux.so
ee19a000-ee19b000 rw-p 0000f000 fd:00 1755                               /system/lib/libselinux.so
ee19b000-ee19c000 rw-p 00000000 00:00 0                                  [anon:.bss]
ee19f000-ee1df000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee1df000-ee1e0000 r--p 00000000 fd:00 1615                               /system/lib/libcgrouprc.so
ee1e0000-ee1e2000 r-xp 00000000 fd:00 1615                               /system/lib/libcgrouprc.so
ee1e2000-ee1e3000 r--p 00001000 fd:00 1615                               /system/lib/libcgrouprc.so
ee1e3000-ee1e4000 rw-p 00001000 fd:00 1615                               /system/lib/libcgrouprc.so
ee1e5000-ee1ed000 r--p 00000000 fd:00 1166                               /system/framework/android.hidl.manager-V1.0-java.jar
ee1ed000-ee1ee000 ---p 00000000 00:00 0 
ee1ee000-ee202000 rw-p 00000000 00:00 0                                  [anon:scudo:secondary]
ee202000-ee203000 ---p 00000000 00:00 0 
ee203000-ee205000 r--p 00000000 07:d0 90                                 /apex/com.android.art/lib/libnativebridge.so
ee205000-ee207000 r-xp 00001000 07:d0 90                                 /apex/com.android.art/lib/libnativebridge.so
ee207000-ee208000 r--p 00002000 07:d0 90                                 /apex/com.android.art/lib/libnativebridge.so
ee208000-ee209000 rw-p 00002000 07:d0 90                                 /apex/com.android.art/lib/libnativebridge.so
ee20c000-ee210000 r--p 00000000 fd:00 1165                               /system/framework/android.hidl.base-V1.0-java.jar
ee210000-ee218000 r--s 00000000 fd:02 712                                /product/overlay/framework-res__auto_generated_rro_product.apk
ee218000-ee21d000 r--s 00000000 fd:01 2071                               /vendor/overlay/framework-res__auto_generated_rro_vendor.apk
ee21d000-ee25d000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee25d000-ee286000 r--p 00000000 fd:00 1601                               /system/lib/libbinder.so
ee286000-ee2b3000 r-xp 00028000 fd:00 1601                               /system/lib/libbinder.so
ee2b3000-ee2bb000 r--p 00054000 fd:00 1601                               /system/lib/libbinder.so
ee2bb000-ee2bc000 rw-p 0005b000 fd:00 1601                               /system/lib/libbinder.so
ee2bd000-ee2da000 r--s 00201000 fd:00 1231                               /system/framework/ext.jar
ee2da000-ee2db000 r--p 00000000 fd:00 1763                               /system/lib/libshmemutil.so
ee2db000-ee2dc000 r-xp 00000000 fd:00 1763                               /system/lib/libshmemutil.so
ee2dc000-ee2dd000 r--p 00000000 fd:00 1763                               /system/lib/libshmemutil.so
ee2e0000-ee320000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee320000-ee329000 r--p 00000000 fd:00 1473                               /system/lib/android.hardware.graphics.mapper@3.0.so
ee329000-ee330000 r-xp 00008000 fd:00 1473                               /system/lib/android.hardware.graphics.mapper@3.0.so
ee330000-ee332000 r--p 0000e000 fd:00 1473                               /system/lib/android.hardware.graphics.mapper@3.0.so
ee332000-ee333000 rw-p 0000f000 fd:00 1473                               /system/lib/android.hardware.graphics.mapper@3.0.so
ee333000-ee337000 r--s 00000000 fd:02 689                                /product/overlay/PixelConfigOverlayCommon.apk
ee337000-ee33b000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee342000-ee375000 r--p 00000000 fd:00 1609                               /system/lib/libc++.so
ee375000-ee3b4000 r-xp 00032000 fd:00 1609                               /system/lib/libc++.so
ee3b4000-ee3b8000 r--p 00070000 fd:00 1609                               /system/lib/libc++.so
ee3b8000-ee3b9000 rw-p 00073000 fd:00 1609                               /system/lib/libc++.so
ee3b9000-ee3ba000 rw-p 00000000 00:00 0                                  [anon:.bss]
ee3be000-ee3ce000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee3ce000-ee3d6000 r--p 00000000 fd:00 1608                               /system/lib/libbufferhubqueue.so
ee3d6000-ee3e2000 r-xp 00007000 fd:00 1608                               /system/lib/libbufferhubqueue.so
ee3e2000-ee3e3000 r--p 00012000 fd:00 1608                               /system/lib/libbufferhubqueue.so
ee3e3000-ee3e4000 rw-p 00012000 fd:00 1608                               /system/lib/libbufferhubqueue.so
ee3e5000-ee3ec000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee3f3000-ee3f4000 ---p 00000000 00:00 0 
ee3f4000-ee3f8000 rw-p 00000000 00:00 0                                  [anon:thread signal stack]
ee3f8000-ee418000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee418000-ee419000 r--p 00000000 fd:00 1516                               /system/lib/android.hidl.safe_union@1.0.so
ee419000-ee41a000 r-xp 00000000 fd:00 1516                               /system/lib/android.hidl.safe_union@1.0.so
ee41a000-ee41b000 r--p 00000000 fd:00 1516                               /system/lib/android.hidl.safe_union@1.0.so
ee41c000-ee41d000 ---p 00000000 00:00 0 
ee41d000-ee421000 rw-p 00000000 00:00 0                                  [anon:thread signal stack]
ee421000-ee422000 ---p 00000000 00:00 0 
ee422000-ee426000 rw-p 00000000 00:00 0                                  [anon:thread signal stack]
ee426000-ee430000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee430000-ee470000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee470000-ee473000 r--p 00000000 fd:00 1606                               /system/lib/libbpf_android.so
ee473000-ee47a000 r-xp 00002000 fd:00 1606                               /system/lib/libbpf_android.so
ee47a000-ee47b000 r--p 00008000 fd:00 1606                               /system/lib/libbpf_android.so
ee47b000-ee47c000 rw-p 00008000 fd:00 1606                               /system/lib/libbpf_android.so
ee47d000-ee492000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee492000-ee49b000 r--p 00000000 07:28 27                                 /apex/com.android.runtime/lib/bionic/libm.so
ee49b000-ee4b0000 r-xp 00008000 07:28 27                                 /apex/com.android.runtime/lib/bionic/libm.so
ee4b0000-ee4b1000 r--p 0001c000 07:28 27                                 /apex/com.android.runtime/lib/bionic/libm.so
ee4b1000-ee4b2000 rw-p 0001c000 07:28 27                                 /apex/com.android.runtime/lib/bionic/libm.so
ee4b3000-ee4f3000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee4f3000-ee4f4000 r--p 00000000 07:28 25                                 /apex/com.android.runtime/lib/bionic/libdl.so
ee4f4000-ee4f5000 r-xp 00000000 07:28 25                                 /apex/com.android.runtime/lib/bionic/libdl.so
ee4f5000-ee4f6000 r--p 00000000 07:28 25                                 /apex/com.android.runtime/lib/bionic/libdl.so
ee4f6000-ee4f7000 ---p 00000000 00:00 0 
ee4f7000-ee4f8000 r--p 00000000 00:00 0                                  [anon:.bss]
ee4f8000-ee518000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee518000-ee524000 r--p 00000000 fd:00 1556                               /system/lib/libGLESv3.so
ee524000-ee529000 r-xp 0000b000 fd:00 1556                               /system/lib/libGLESv3.so
ee529000-ee52a000 r--p 0000f000 fd:00 1556                               /system/lib/libGLESv3.so
ee52b000-ee52c000 ---p 00000000 00:00 0 
ee52c000-ee530000 rw-p 00000000 00:00 0                                  [anon:thread signal stack]
ee535000-ee555000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee555000-ee566000 r--p 00000000 fd:00 1700                               /system/lib/libmediadrm.so
ee566000-ee57c000 r-xp 00010000 fd:00 1700                               /system/lib/libmediadrm.so
ee57c000-ee57f000 r--p 00025000 fd:00 1700                               /system/lib/libmediadrm.so
ee57f000-ee580000 rw-p 00027000 fd:00 1700                               /system/lib/libmediadrm.so
ee584000-ee585000 ---p 00000000 00:00 0 
ee585000-ee589000 rw-p 00000000 00:00 0                                  [anon:thread signal stack]
ee589000-ee58d000 r--p 00000000 fd:00 1537                               /system/lib/effect-aidl-cpp.so
ee58d000-ee590000 r-xp 00003000 fd:00 1537                               /system/lib/effect-aidl-cpp.so
ee590000-ee592000 r--p 00005000 fd:00 1537                               /system/lib/effect-aidl-cpp.so
ee592000-ee593000 rw-p 00006000 fd:00 1537                               /system/lib/effect-aidl-cpp.so
ee593000-ee597000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee597000-ee598000 ---p 00000000 00:00 0 
ee598000-ee59c000 rw-p 00000000 00:00 0                                  [anon:thread signal stack]
ee59c000-ee5ab000 r--s 00000000 fd:00 2534                               /system/usr/hyphen-data/hyph-en-us.hyb
ee5ab000-ee5eb000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee5eb000-ee5ec000 r--p 00000000 fd:00 1576                               /system/lib/libandroid_runtime_lazy.so
ee5ec000-ee5ed000 r-xp 00000000 fd:00 1576                               /system/lib/libandroid_runtime_lazy.so
ee5ed000-ee5ee000 r--p 00000000 fd:00 1576                               /system/lib/libandroid_runtime_lazy.so
ee5ee000-ee5ef000 rw-p 00000000 fd:00 1576                               /system/lib/libandroid_runtime_lazy.so
ee5f2000-ee5f6000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee5f6000-ee636000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee636000-ee638000 r--p 00000000 fd:00 1593                               /system/lib/libaudiomanager.so
ee638000-ee63a000 r-xp 00001000 fd:00 1593                               /system/lib/libaudiomanager.so
ee63a000-ee63b000 r--p 00002000 fd:00 1593                               /system/lib/libaudiomanager.so
ee63b000-ee63c000 rw-p 00002000 fd:00 1593                               /system/lib/libaudiomanager.so
ee63d000-ee63e000 ---p 00000000 00:00 0 
ee63e000-ee642000 rw-p 00000000 00:00 0                                  [anon:thread signal stack]
ee642000-ee646000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee646000-ee648000 r--p 00000000 fd:00 1527                               /system/lib/audiopolicy-types-aidl-cpp.so
ee648000-ee64a000 r-xp 00001000 fd:00 1527                               /system/lib/audiopolicy-types-aidl-cpp.so
ee64a000-ee64b000 r--p 00002000 fd:00 1527                               /system/lib/audiopolicy-types-aidl-cpp.so
ee64c000-ee64d000 ---p 00000000 00:00 0 
ee64d000-ee651000 rw-p 00000000 00:00 0                                  [anon:thread signal stack]
ee651000-ee663000 rw-p 00000000 00:00 0                                  [anon:dalvik-large object space allocation]
ee663000-ee6a3000 rw-p 00000000 00:00 0                                  [anon:dalvik-LinearAlloc]
ee6a3000-ee6b0000 r--p 00000000 fd:00 1705                               /system/lib/libmediandk.so
ee6b0000-ee6be000 r-xp 0000c000 fd:00 1705                               /system/lib/libmediandk.so
ee6be000-ee6bf000 r--p 00019000 fd:00 1705                               /system/lib/libmediandk.so
ee6bf000-ee6c0000 rw-p 00019000 fd:00 1705                               /system/lib/libmediandk.so
ee6c4000-ee6c5000 ---p 00000000 00:00 0 
